group,population,group_type,plane_idx,func_label,laterality,stim_mode,auc_dff,n_trials,response_class,response_is_active,bpi_category,point_label_id,fish_id
All neurons,all_neurons,all,1,618,contra,bout,0.5498762,4.0,bout-responsive,True,weak-response,roi:p1:f618,L395_f11
All neurons,all_neurons,all,1,619,contra,bout,0.19050278,4.0,bout-responsive,True,weak-response,roi:p1:f619,L395_f11
All neurons,all_neurons,all,1,621,contra,bout,0.27945456,4.0,bout-responsive,True,bout-responsive,roi:p1:f621,L395_f11
All neurons,all_neurons,all,1,625,contra,bout,0.55075294,4.0,bout-responsive,True,bout-responsive,roi:p1:f625,L395_f11
All neurons,all_neurons,all,1,626,contra,bout,0.23407471,4.0,bout-responsive,True,bout-responsive,roi:p1:f626,L395_f11
All neurons,all_neurons,all,1,631,contra,bout,0.18693103,4.0,bout-responsive,True,bout-responsive,roi:p1:f631,L395_f11
All neurons,all_neurons,all,1,634,contra,bout,0.6842653,4.0,bout-responsive,True,bout-responsive,roi:p1:f634,L395_f11
All neurons,all_neurons,all,1,640,contra,bout,0.13728067,4.0,bout-responsive,True,weak-response,roi:p1:f640,L395_f11
All neurons,all_neurons,all,1,641,contra,bout,0.20738673,4.0,bout-responsive,True,weak-response,roi:p1:f641,L395_f11
All neurons,all_neurons,all,1,644,contra,bout,0.21123736,4.0,bout-responsive,True,weak-response,roi:p1:f644,L395_f11
All neurons,all_neurons,all,1,646,contra,bout,0.24840625,4.0,bout-responsive,True,weak-response,roi:p1:f646,L395_f11
All neurons,all_neurons,all,1,652,contra,bout,0.2554473,4.0,bout-responsive,True,weak-response,roi:p1:f652,L395_f11
All neurons,all_neurons,all,1,655,contra,bout,0.26678276,4.0,bout-responsive,True,weak-response,roi:p1:f655,L395_f11
All neurons,all_neurons,all,1,661,contra,bout,0.544308,4.0,bout-responsive,True,bout-responsive,roi:p1:f661,L395_f11
All neurons,all_neurons,all,1,664,contra,bout,1.548589,4.0,bout-responsive,True,bout-responsive,roi:p1:f664,L395_f11
All neurons,all_neurons,all,1,665,contra,bout,0.3394482,4.0,bout-responsive,True,weak-response,roi:p1:f665,L395_f11
All neurons,all_neurons,all,1,672,contra,bout,0.2403193,4.0,bout-responsive,True,weak-response,roi:p1:f672,L395_f11
All neurons,all_neurons,all,1,682,contra,bout,0.7429566,4.0,bout-responsive,True,bout-responsive,roi:p1:f682,L395_f11
All neurons,all_neurons,all,1,689,contra,bout,0.21399742,4.0,bout-responsive,True,weak-response,roi:p1:f689,L395_f11
All neurons,all_neurons,all,1,696,contra,bout,1.1479565,4.0,bout-responsive,True,bout-responsive,roi:p1:f696,L395_f11
All neurons,all_neurons,all,1,708,contra,bout,0.21747129,4.0,bout-responsive,True,weak-response,roi:p1:f708,L395_f11
All neurons,all_neurons,all,1,713,contra,bout,1.2045217,4.0,bout-responsive,True,bout-responsive,roi:p1:f713,L395_f11
All neurons,all_neurons,all,1,736,contra,bout,0.67225474,4.0,bout-responsive,True,bout-responsive,roi:p1:f736,L395_f11
All neurons,all_neurons,all,1,797,contra,bout,0.23347361,4.0,bout-responsive,True,bout-responsive,roi:p1:f797,L395_f11
All neurons,all_neurons,all,1,811,contra,bout,0.11269015,4.0,bout-responsive,True,weak-response,roi:p1:f811,L395_f11
All neurons,all_neurons,all,1,834,contra,bout,0.2200281,4.0,bout-responsive,True,weak-response,roi:p1:f834,L395_f11
All neurons,all_neurons,all,2,115,contra,bout,1.4074032,4.0,bout-responsive,True,weak-response,roi:p2:f115,L395_f11
All neurons,all_neurons,all,2,211,contra,bout,0.23800285,4.0,bout-responsive,True,weak-response,roi:p2:f211,L395_f11
All neurons,all_neurons,all,2,220,contra,bout,0.17444006,4.0,bout-responsive,True,weak-response,roi:p2:f220,L395_f11
All neurons,all_neurons,all,2,270,contra,bout,0.17301188,4.0,bout-responsive,True,weak-response,roi:p2:f270,L395_f11
All neurons,all_neurons,all,2,355,contra,bout,0.36062172,4.0,bout-responsive,True,weak-response,roi:p2:f355,L395_f11
All neurons,all_neurons,all,2,362,contra,bout,0.61666536,4.0,bout-responsive,True,bout-responsive,roi:p2:f362,L395_f11
All neurons,all_neurons,all,2,372,contra,bout,0.4170121,4.0,bout-responsive,True,bout-responsive,roi:p2:f372,L395_f11
All neurons,all_neurons,all,2,374,contra,bout,0.27052265,4.0,bout-responsive,True,weak-response,roi:p2:f374,L395_f11
All neurons,all_neurons,all,2,379,contra,bout,0.9757434,4.0,bout-responsive,True,bout-responsive,roi:p2:f379,L395_f11
All neurons,all_neurons,all,2,380,contra,bout,0.37525907,4.0,bout-responsive,True,bout-responsive,roi:p2:f380,L395_f11
All neurons,all_neurons,all,2,392,contra,bout,0.8153782,4.0,bout-responsive,True,weak-response,roi:p2:f392,L395_f11
All neurons,all_neurons,all,2,395,contra,bout,2.2236326,4.0,bout-responsive,True,bout-responsive,roi:p2:f395,L395_f11
All neurons,all_neurons,all,2,396,contra,bout,0.16123906,4.0,bout-responsive,True,weak-response,roi:p2:f396,L395_f11
All neurons,all_neurons,all,2,406,contra,bout,1.5225731,4.0,bout-responsive,True,bout-responsive,roi:p2:f406,L395_f11
All neurons,all_neurons,all,2,408,contra,bout,2.289828,4.0,bout-responsive,True,bout-responsive,roi:p2:f408,L395_f11
All neurons,all_neurons,all,2,410,contra,bout,3.1921773,4.0,bout-responsive,True,bout-responsive,roi:p2:f410,L395_f11
All neurons,all_neurons,all,2,413,contra,bout,1.0460343,4.0,bout-responsive,True,bout-responsive,roi:p2:f413,L395_f11
All neurons,all_neurons,all,2,415,contra,bout,0.7299154,4.0,bout-responsive,True,bout-responsive,roi:p2:f415,L395_f11
All neurons,all_neurons,all,2,421,contra,bout,1.4290471,4.0,bout-responsive,True,bout-responsive,roi:p2:f421,L395_f11
All neurons,all_neurons,all,2,427,contra,bout,1.0581727,4.0,bout-responsive,True,bout-responsive,roi:p2:f427,L395_f11
All neurons,all_neurons,all,2,436,contra,bout,0.1754964,4.0,bout-responsive,True,weak-response,roi:p2:f436,L395_f11
All neurons,all_neurons,all,2,437,contra,bout,0.7475625,4.0,bout-responsive,True,bout-responsive,roi:p2:f437,L395_f11
All neurons,all_neurons,all,2,445,contra,bout,0.1013157,4.0,bout-responsive,True,weak-response,roi:p2:f445,L395_f11
All neurons,all_neurons,all,2,458,contra,bout,0.72586185,4.0,bout-responsive,True,bout-responsive,roi:p2:f458,L395_f11
All neurons,all_neurons,all,2,488,contra,bout,1.156638,4.0,bout-responsive,True,bout-responsive,roi:p2:f488,L395_f11
All neurons,all_neurons,all,2,498,contra,bout,0.96180856,4.0,bout-responsive,True,bout-responsive,roi:p2:f498,L395_f11
All neurons,all_neurons,all,2,513,contra,bout,0.89801395,4.0,bout-responsive,True,bout-responsive,roi:p2:f513,L395_f11
All neurons,all_neurons,all,2,548,contra,bout,0.135824,4.0,bout-responsive,True,weak-response,roi:p2:f548,L395_f11
All neurons,all_neurons,all,2,552,contra,bout,0.27533486,4.0,bout-responsive,True,bout-responsive,roi:p2:f552,L395_f11
All neurons,all_neurons,all,2,556,contra,bout,0.20871994,4.0,bout-responsive,True,weak-response,roi:p2:f556,L395_f11
All neurons,all_neurons,all,2,557,contra,bout,0.29874274,4.0,bout-responsive,True,bout-responsive,roi:p2:f557,L395_f11
All neurons,all_neurons,all,2,561,contra,bout,0.6777945,4.0,bout-responsive,True,bout-responsive,roi:p2:f561,L395_f11
All neurons,all_neurons,all,2,562,contra,bout,0.55490506,4.0,bout-responsive,True,bout-responsive,roi:p2:f562,L395_f11
All neurons,all_neurons,all,2,565,contra,bout,0.7423252,4.0,bout-responsive,True,weak-response,roi:p2:f565,L395_f11
All neurons,all_neurons,all,2,566,contra,bout,0.32041138,4.0,bout-responsive,True,bout-responsive,roi:p2:f566,L395_f11
All neurons,all_neurons,all,2,571,contra,bout,0.22189014,4.0,bout-responsive,True,weak-response,roi:p2:f571,L395_f11
All neurons,all_neurons,all,2,573,contra,bout,0.410338,4.0,bout-responsive,True,bout-responsive,roi:p2:f573,L395_f11
All neurons,all_neurons,all,2,577,contra,bout,0.5611816,4.0,bout-responsive,True,bout-responsive,roi:p2:f577,L395_f11
All neurons,all_neurons,all,2,578,contra,bout,0.73818684,4.0,bout-responsive,True,weak-response,roi:p2:f578,L395_f11
All neurons,all_neurons,all,2,579,contra,bout,1.1540946,4.0,bout-responsive,True,bout-responsive,roi:p2:f579,L395_f11
All neurons,all_neurons,all,2,585,contra,bout,0.112972364,4.0,bout-responsive,True,weak-response,roi:p2:f585,L395_f11
All neurons,all_neurons,all,2,587,contra,bout,0.2960568,4.0,bout-responsive,True,bout-responsive,roi:p2:f587,L395_f11
All neurons,all_neurons,all,2,594,contra,bout,0.16487677,4.0,bout-responsive,True,weak-response,roi:p2:f594,L395_f11
All neurons,all_neurons,all,2,595,contra,bout,1.1423209,4.0,bout-responsive,True,bout-responsive,roi:p2:f595,L395_f11
All neurons,all_neurons,all,2,596,contra,bout,0.76735544,4.0,bout-responsive,True,bout-responsive,roi:p2:f596,L395_f11
All neurons,all_neurons,all,2,601,contra,bout,0.755725,4.0,bout-responsive,True,bout-responsive,roi:p2:f601,L395_f11
All neurons,all_neurons,all,2,602,contra,bout,0.66479194,4.0,bout-responsive,True,bout-responsive,roi:p2:f602,L395_f11
All neurons,all_neurons,all,2,603,contra,bout,0.16405587,4.0,bout-responsive,True,weak-response,roi:p2:f603,L395_f11
All neurons,all_neurons,all,2,606,contra,bout,0.26825047,4.0,bout-responsive,True,bout-responsive,roi:p2:f606,L395_f11
All neurons,all_neurons,all,2,608,contra,bout,1.4134729,4.0,bout-responsive,True,bout-responsive,roi:p2:f608,L395_f11
All neurons,all_neurons,all,2,610,contra,bout,0.2110666,4.0,bout-responsive,True,weak-response,roi:p2:f610,L395_f11
All neurons,all_neurons,all,2,613,contra,bout,0.5898254,4.0,bout-responsive,True,bout-responsive,roi:p2:f613,L395_f11
All neurons,all_neurons,all,2,619,contra,bout,0.1943967,4.0,bout-responsive,True,weak-response,roi:p2:f619,L395_f11
All neurons,all_neurons,all,2,622,contra,bout,2.0449557,4.0,bout-responsive,True,bout-responsive,roi:p2:f622,L395_f11
All neurons,all_neurons,all,2,623,contra,bout,0.9525927,4.0,bout-responsive,True,bout-responsive,roi:p2:f623,L395_f11
All neurons,all_neurons,all,2,624,contra,bout,0.25345713,4.0,bout-responsive,True,bout-responsive,roi:p2:f624,L395_f11
All neurons,all_neurons,all,2,627,contra,bout,0.3530986,4.0,bout-responsive,True,bout-responsive,roi:p2:f627,L395_f11
All neurons,all_neurons,all,2,632,contra,bout,0.35434747,4.0,bout-responsive,True,bout-responsive,roi:p2:f632,L395_f11
All neurons,all_neurons,all,2,637,contra,bout,1.4012567,4.0,bout-responsive,True,bout-responsive,roi:p2:f637,L395_f11
All neurons,all_neurons,all,2,638,contra,bout,1.7319224,4.0,bout-responsive,True,bout-responsive,roi:p2:f638,L395_f11
All neurons,all_neurons,all,2,648,contra,bout,0.820197,4.0,bout-responsive,True,bout-responsive,roi:p2:f648,L395_f11
All neurons,all_neurons,all,2,649,contra,bout,0.15318595,4.0,bout-responsive,True,weak-response,roi:p2:f649,L395_f11
All neurons,all_neurons,all,2,652,contra,bout,0.6195927,4.0,bout-responsive,True,bout-responsive,roi:p2:f652,L395_f11
All neurons,all_neurons,all,2,707,contra,bout,0.21218166,4.0,bout-responsive,True,weak-response,roi:p2:f707,L395_f11
All neurons,all_neurons,all,2,777,contra,bout,0.1423456,4.0,bout-responsive,True,bout-responsive,roi:p2:f777,L395_f11
All neurons,all_neurons,all,2,797,contra,bout,0.12871736,4.0,bout-responsive,True,weak-response,roi:p2:f797,L395_f11
All neurons,all_neurons,all,2,948,contra,bout,0.12695713,4.0,bout-responsive,True,weak-response,roi:p2:f948,L395_f11
All neurons,all_neurons,all,2,951,contra,bout,0.15501721,4.0,bout-responsive,True,weak-response,roi:p2:f951,L395_f11
All neurons,all_neurons,all,3,19,contra,bout,1.7616764,4.0,bout-responsive,True,weak-response,roi:p3:f19,L395_f11
All neurons,all_neurons,all,3,20,contra,bout,0.84023625,4.0,bout-responsive,True,weak-response,roi:p3:f20,L395_f11
All neurons,all_neurons,all,3,40,contra,bout,0.7740198,4.0,bout-responsive,True,weak-response,roi:p3:f40,L395_f11
All neurons,all_neurons,all,3,72,contra,bout,0.5302395,4.0,bout-responsive,True,weak-response,roi:p3:f72,L395_f11
All neurons,all_neurons,all,3,178,contra,bout,0.15607859,4.0,bout-responsive,True,weak-response,roi:p3:f178,L395_f11
All neurons,all_neurons,all,3,205,contra,bout,0.35355735,4.0,bout-responsive,True,weak-response,roi:p3:f205,L395_f11
All neurons,all_neurons,all,3,225,contra,bout,0.3474418,4.0,bout-responsive,True,bout-responsive,roi:p3:f225,L395_f11
All neurons,all_neurons,all,3,236,contra,bout,0.090166375,4.0,bout-responsive,True,weak-response,roi:p3:f236,L395_f11
All neurons,all_neurons,all,3,244,contra,bout,0.1225265,4.0,bout-responsive,True,weak-response,roi:p3:f244,L395_f11
All neurons,all_neurons,all,3,248,contra,bout,0.38086042,4.0,bout-responsive,True,weak-response,roi:p3:f248,L395_f11
All neurons,all_neurons,all,3,252,contra,bout,0.11966847,4.0,bout-responsive,True,weak-response,roi:p3:f252,L395_f11
All neurons,all_neurons,all,3,274,contra,bout,0.23033358,4.0,bout-responsive,True,weak-response,roi:p3:f274,L395_f11
All neurons,all_neurons,all,3,279,contra,bout,0.15288024,4.0,bout-responsive,True,weak-response,roi:p3:f279,L395_f11
All neurons,all_neurons,all,3,292,contra,bout,0.3518043,4.0,bout-responsive,True,bout-responsive,roi:p3:f292,L395_f11
All neurons,all_neurons,all,3,302,contra,bout,2.4217167,4.0,bout-responsive,True,bout-responsive,roi:p3:f302,L395_f11
All neurons,all_neurons,all,3,305,contra,bout,0.2473947,4.0,bout-responsive,True,weak-response,roi:p3:f305,L395_f11
All neurons,all_neurons,all,3,313,contra,bout,0.4132833,4.0,bout-responsive,True,weak-response,roi:p3:f313,L395_f11
All neurons,all_neurons,all,3,319,contra,bout,0.42700055,4.0,bout-responsive,True,weak-response,roi:p3:f319,L395_f11
All neurons,all_neurons,all,3,323,contra,bout,0.98587835,4.0,bout-responsive,True,bout-responsive,roi:p3:f323,L395_f11
All neurons,all_neurons,all,3,327,contra,bout,0.7773901,4.0,bout-responsive,True,bout-responsive,roi:p3:f327,L395_f11
All neurons,all_neurons,all,3,333,contra,bout,1.675067,4.0,bout-responsive,True,bout-responsive,roi:p3:f333,L395_f11
All neurons,all_neurons,all,3,337,contra,bout,0.400923,4.0,bout-responsive,True,bout-responsive,roi:p3:f337,L395_f11
All neurons,all_neurons,all,3,339,contra,bout,1.6357007,4.0,bout-responsive,True,bout-responsive,roi:p3:f339,L395_f11
All neurons,all_neurons,all,3,340,contra,bout,0.39703187,4.0,bout-responsive,True,bout-responsive,roi:p3:f340,L395_f11
All neurons,all_neurons,all,3,344,contra,bout,1.3433039,4.0,bout-responsive,True,bout-responsive,roi:p3:f344,L395_f11
All neurons,all_neurons,all,3,345,contra,bout,2.077498,4.0,bout-responsive,True,bout-responsive,roi:p3:f345,L395_f11
All neurons,all_neurons,all,3,350,contra,bout,1.0465012,4.0,bout-responsive,True,weak-response,roi:p3:f350,L395_f11
All neurons,all_neurons,all,3,354,contra,bout,0.7973439,4.0,bout-responsive,True,bout-responsive,roi:p3:f354,L395_f11
All neurons,all_neurons,all,3,355,contra,bout,1.6570494,4.0,bout-responsive,True,bout-responsive,roi:p3:f355,L395_f11
All neurons,all_neurons,all,3,357,contra,bout,2.3855624,4.0,bout-responsive,True,bout-responsive,roi:p3:f357,L395_f11
All neurons,all_neurons,all,3,358,contra,bout,1.0506966,4.0,bout-responsive,True,bout-responsive,roi:p3:f358,L395_f11
All neurons,all_neurons,all,3,360,contra,bout,1.2617571,4.0,bout-responsive,True,bout-responsive,roi:p3:f360,L395_f11
All neurons,all_neurons,all,3,368,contra,bout,0.24890076,4.0,bout-responsive,True,weak-response,roi:p3:f368,L395_f11
All neurons,all_neurons,all,3,371,contra,bout,1.7317945,4.0,bout-responsive,True,bout-responsive,roi:p3:f371,L395_f11
All neurons,all_neurons,all,3,375,contra,bout,0.66994697,4.0,bout-responsive,True,bout-responsive,roi:p3:f375,L395_f11
All neurons,all_neurons,all,3,376,contra,bout,2.2736995,4.0,bout-responsive,True,bout-responsive,roi:p3:f376,L395_f11
All neurons,all_neurons,all,3,384,contra,bout,0.6039042,4.0,bout-responsive,True,bout-responsive,roi:p3:f384,L395_f11
All neurons,all_neurons,all,3,385,contra,bout,0.15026343,4.0,bout-responsive,True,weak-response,roi:p3:f385,L395_f11
All neurons,all_neurons,all,3,386,contra,bout,0.10362882,4.0,bout-responsive,True,weak-response,roi:p3:f386,L395_f11
All neurons,all_neurons,all,3,387,contra,bout,0.84375787,4.0,bout-responsive,True,bout-responsive,roi:p3:f387,L395_f11
All neurons,all_neurons,all,3,388,contra,bout,0.66839993,4.0,bout-responsive,True,bout-responsive,roi:p3:f388,L395_f11
All neurons,all_neurons,all,3,395,contra,bout,1.2229202,4.0,bout-responsive,True,bout-responsive,roi:p3:f395,L395_f11
All neurons,all_neurons,all,3,396,contra,bout,2.666882,4.0,bout-responsive,True,bout-responsive,roi:p3:f396,L395_f11
All neurons,all_neurons,all,3,397,contra,bout,0.24874596,4.0,bout-responsive,True,bout-responsive,roi:p3:f397,L395_f11
All neurons,all_neurons,all,3,402,contra,bout,1.6952146,4.0,bout-responsive,True,bout-responsive,roi:p3:f402,L395_f11
All neurons,all_neurons,all,3,403,contra,bout,1.7350774,4.0,bout-responsive,True,bout-responsive,roi:p3:f403,L395_f11
All neurons,all_neurons,all,3,404,contra,bout,0.2386828,4.0,bout-responsive,True,weak-response,roi:p3:f404,L395_f11
All neurons,all_neurons,all,3,409,contra,bout,0.53340125,4.0,bout-responsive,True,bout-responsive,roi:p3:f409,L395_f11
All neurons,all_neurons,all,3,410,contra,bout,0.90600485,4.0,bout-responsive,True,bout-responsive,roi:p3:f410,L395_f11
All neurons,all_neurons,all,3,411,contra,bout,2.2302568,4.0,bout-responsive,True,bout-responsive,roi:p3:f411,L395_f11
All neurons,all_neurons,all,3,412,contra,bout,1.5107691,4.0,bout-responsive,True,bout-responsive,roi:p3:f412,L395_f11
All neurons,all_neurons,all,3,415,contra,bout,0.1577485,4.0,bout-responsive,True,weak-response,roi:p3:f415,L395_f11
All neurons,all_neurons,all,3,421,contra,bout,0.7703049,4.0,bout-responsive,True,bout-responsive,roi:p3:f421,L395_f11
All neurons,all_neurons,all,3,425,contra,bout,0.9531929,4.0,bout-responsive,True,bout-responsive,roi:p3:f425,L395_f11
All neurons,all_neurons,all,3,426,contra,bout,1.4580756,4.0,bout-responsive,True,bout-responsive,roi:p3:f426,L395_f11
All neurons,all_neurons,all,3,431,contra,bout,1.2573181,4.0,bout-responsive,True,bout-responsive,roi:p3:f431,L395_f11
All neurons,all_neurons,all,3,432,contra,bout,0.1760918,4.0,bout-responsive,True,weak-response,roi:p3:f432,L395_f11
All neurons,all_neurons,all,3,433,contra,bout,0.18410116,4.0,bout-responsive,True,weak-response,roi:p3:f433,L395_f11
All neurons,all_neurons,all,3,435,contra,bout,0.5427083,4.0,bout-responsive,True,bout-responsive,roi:p3:f435,L395_f11
All neurons,all_neurons,all,3,437,contra,bout,0.5881331,4.0,bout-responsive,True,weak-response,roi:p3:f437,L395_f11
All neurons,all_neurons,all,3,445,contra,bout,0.98313564,4.0,bout-responsive,True,bout-responsive,roi:p3:f445,L395_f11
All neurons,all_neurons,all,3,446,contra,bout,0.59218633,4.0,bout-responsive,True,weak-response,roi:p3:f446,L395_f11
All neurons,all_neurons,all,3,447,contra,bout,0.73208565,4.0,bout-responsive,True,bout-responsive,roi:p3:f447,L395_f11
All neurons,all_neurons,all,3,462,contra,bout,0.18843123,4.0,bout-responsive,True,bout-responsive,roi:p3:f462,L395_f11
