owner,fish_id,gene,anat_label,plane,func_label,cell_key,stim_type,stim_class,block,stim_idx,response_mean_dff,response_mean_zdff,n_valid_points,n_total_points,fps
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,RLC,continuous,B1,1,0.007146262098103762,0.4988780915737152,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,LLC,continuous,B1,2,0.03202380985021591,6.242267608642578,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,RLB,bout,B1,3,0.010229723528027534,1.2107458114624023,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,LLB,bout,B1,4,0.02075866423547268,3.641523838043213,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,LLB+RLB,bout,B1,6,0.009831917472183704,1.1189055442810059,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,LLC+RLC,continuous,B1,7,0.009415202774107456,1.022700309753418,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,RLC,continuous,B1,9,0.00606858404353261,0.2500784695148468,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,LLB,bout,B1,10,0.004928711336106062,-0.013079963624477386,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,LLB+RLB,bout,B1,11,0.006577128544449806,0.3674842119216919,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,RLB,bout,B1,12,0.004402956925332546,-0.13445886969566345,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,LLC,continuous,B1,13,0.0028943929355591536,-0.48273560404777527,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,LLC+RLC,continuous,B1,14,0.003162691369652748,-0.42079463601112366,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,LLC+RLC,continuous,B2,16,0.004879788961261511,-0.024374451488256454,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,LLB,bout,B2,17,0.004690988454967737,-0.06796211749315262,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,RLC,continuous,B2,20,0.0015753929037600756,-0.787248432636261,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,LLC,continuous,B2,21,0.0023280151654034853,-0.6134932041168213,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,RLB,bout,B2,22,0.006270400248467922,0.2966710925102234,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,LLB+RLB,bout,B2,23,0.005703379400074482,0.16576503217220306,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,LLB+RLB,bout,B2,24,0.0038156816735863686,-0.2700410485267639,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,LLC,continuous,B2,25,0.003447225783020258,-0.35510504245758057,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,LLC+RLC,continuous,B2,26,0.005025676917284727,0.009306208230555058,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,RLC,continuous,B2,28,0.004620265681296587,-0.08428969234228134,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,LLB,bout,B2,30,0.003874042071402073,-0.2565675675868988,57,57,2.0
Matilde,L395_f11,sst1.2,13372,4,459,L395_f11|sst1.2|13372,RLB,bout,B2,31,0.005343242548406124,0.0826215073466301,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,RLC,continuous,B1,1,0.005529643967747688,-0.027512487024068832,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,LLC,continuous,B1,2,0.01538561936467886,1.7553791999816895,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,RLB,bout,B1,3,0.023986779153347015,3.311282157897949,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,LLB,bout,B1,4,0.012068796902894974,1.1553845405578613,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,LLB+RLB,bout,B1,6,0.01718493178486824,2.080864906311035,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,LLC+RLC,continuous,B1,7,0.005550732836127281,-0.02369772270321846,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,RLC,continuous,B1,9,0.0039234221912920475,-0.318069189786911,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,LLB,bout,B1,10,0.013587934896349907,1.4301881790161133,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,LLB+RLB,bout,B1,11,0.01919744163751602,2.4449174404144287,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,RLB,bout,B1,12,0.010630396194756031,0.8951855301856995,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,LLC,continuous,B1,13,0.00435099471360445,-0.24072375893592834,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,LLC+RLC,continuous,B1,14,0.003060529474169016,-0.4741618037223816,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,LLC+RLC,continuous,B2,16,0.005086332559585571,-0.10770516097545624,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,LLB,bout,B2,17,0.008445446379482746,0.49994027614593506,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,RLC,continuous,B2,20,0.004140973556786776,-0.27871543169021606,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,LLC,continuous,B2,21,0.005612298380583525,-0.01256074383854866,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,RLB,bout,B2,22,0.009951933287084103,0.7724554538726807,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,LLB+RLB,bout,B2,23,0.02024630457162857,2.634650707244873,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,LLB+RLB,bout,B2,24,0.012413473799824715,1.217734456062317,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,LLC,continuous,B2,25,0.0028911849949508905,-0.5047953128814697,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,LLC+RLC,continuous,B2,26,0.004573446232825518,-0.20048342645168304,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,RLC,continuous,B2,28,0.004113406408578157,-0.28370213508605957,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,LLB,bout,B2,30,0.008391001261770725,0.49009135365486145,57,57,2.0
Matilde,L395_f11,tac3b,11600,4,535,L395_f11|tac3b|11600,RLB,bout,B2,31,0.009881492704153061,0.7597129940986633,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,RLC,continuous,B1,1,0.0036396298091858625,-0.11898186802864075,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,LLC,continuous,B1,2,0.004690378438681364,0.17392516136169434,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,RLB,bout,B1,3,0.009123876690864563,1.4098083972930908,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,LLB,bout,B1,4,0.007548756897449493,0.9707276821136475,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,LLB+RLB,bout,B1,6,0.020254435017704964,4.5125651359558105,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,LLC+RLC,continuous,B1,7,0.003010135842487216,-0.29445981979370117,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,RLC,continuous,B1,9,0.0036111765075474977,-0.12691356241703033,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,LLB,bout,B1,10,0.00945048127323389,1.5008530616760254,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,LLB+RLB,bout,B1,11,0.024159472435712814,5.601135730743408,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,RLB,bout,B1,12,0.007790539879351854,1.0381274223327637,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,LLC,continuous,B1,13,0.0033146326895803213,-0.20957812666893005,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,LLC+RLC,continuous,B1,14,0.0036495600361377,-0.11621373146772385,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,LLC+RLC,continuous,B2,16,0.003073189640417695,-0.27688291668891907,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,LLB,bout,B2,17,0.007905114442110062,1.070065975189209,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,RLC,continuous,B2,20,0.0038871816359460354,-0.049974147230386734,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,LLC,continuous,B2,21,0.00375348306261003,-0.08724406361579895,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,RLB,bout,B2,22,0.007689226418733597,1.0098849534988403,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,LLB+RLB,bout,B2,23,0.013615965843200684,2.66202449798584,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,LLB+RLB,bout,B2,24,0.008729447610676289,1.2998573780059814,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,LLC,continuous,B2,25,0.003922080155462027,-0.04024587199091911,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,LLC+RLC,continuous,B2,26,0.003362156916409731,-0.196330264210701,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,RLC,continuous,B2,28,0.0071631125174462795,0.8632252812385559,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,LLB,bout,B2,30,0.007889771834015846,1.0657892227172852,57,57,2.0
Matilde,L395_f11,tac3b,12103,4,555,L395_f11|tac3b|12103,RLB,bout,B2,31,0.007628570310771465,0.9929764270782471,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,RLC,continuous,B1,1,0.008321249857544899,0.3184639513492584,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,LLC,continuous,B1,2,0.010168996639549732,0.6181952953338623,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,RLB,bout,B1,3,0.019374538213014603,2.111466884613037,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,LLB,bout,B1,4,0.02659713663160801,3.283076047897339,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,LLB+RLB,bout,B1,6,0.022194266319274902,2.5688674449920654,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,LLC+RLC,continuous,B1,7,0.0050488971173763275,-0.21235866844654083,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,RLC,continuous,B1,9,0.003214928088709712,-0.5098549127578735,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,LLB,bout,B1,10,0.009035907685756683,0.4343917667865753,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,LLB+RLB,bout,B1,11,0.017177043482661247,1.7550016641616821,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,RLB,bout,B1,12,0.009254781529307365,0.469896525144577,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,LLC,continuous,B1,13,0.0010382294422015548,-0.8629468679428101,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,LLC+RLC,continuous,B1,14,0.0008605236653238535,-0.8917732834815979,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,LLC+RLC,continuous,B2,16,0.0237326268106699,2.818411350250244,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,LLB,bout,B2,17,0.019625769928097725,2.1522202491760254,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,RLC,continuous,B2,20,0.005958743393421173,-0.06476858258247375,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,LLC,continuous,B2,21,0.010807890444993973,0.7218329906463623,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,RLB,bout,B2,22,0.01339188776910305,1.140994668006897,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,LLB+RLB,bout,B2,23,0.017372166737914085,1.7866531610488892,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,LLB+RLB,bout,B2,24,0.013383160345256329,1.1395790576934814,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,LLC,continuous,B2,25,0.007919849827885628,0.25335124135017395,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,LLC+RLC,continuous,B2,26,0.003336238907650113,-0.49017658829689026,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,RLC,continuous,B2,28,0.0004127256979700178,-0.9644125699996948,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,LLB,bout,B2,30,0.005793885327875614,-0.09151089936494827,57,57,2.0
Matilde,L395_f11,tac3b,12553,4,559,L395_f11|tac3b|12553,RLB,bout,B2,31,0.0035244750324636698,-0.4596420228481293,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,RLC,continuous,B1,1,0.005605904385447502,0.10583513975143433,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,LLC,continuous,B1,2,0.008940591476857662,0.8061627149581909,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,RLB,bout,B1,3,0.015395640395581722,2.1618072986602783,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,LLB,bout,B1,4,0.015201610513031483,2.121058225631714,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,LLB+RLB,bout,B1,6,0.016717975959181786,2.4395151138305664,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,LLC+RLC,continuous,B1,7,0.004101036116480827,-0.2102067470550537,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,RLC,continuous,B1,9,0.0034811750520020723,-0.34038564562797546,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,LLB,bout,B1,10,0.016215616837143898,2.334012985229492,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,LLB+RLB,bout,B1,11,0.01707596890628338,2.5146985054016113,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,RLB,bout,B1,12,0.012249903753399849,1.5011615753173828,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,LLC,continuous,B1,13,0.004460019059479237,-0.13481581211090088,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,LLC+RLC,continuous,B1,14,0.005715601146221161,0.1288728564977646,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,LLC+RLC,continuous,B2,16,0.004760110750794411,-0.07179252803325653,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,LLB,bout,B2,17,0.008942943066358566,0.8066569566726685,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,RLC,continuous,B2,20,0.004886220209300518,-0.045307841151952744,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,LLC,continuous,B2,21,0.0033092708326876163,-0.3764877915382385,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,RLB,bout,B2,22,0.010447602719068527,1.1226550340652466,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,LLB+RLB,bout,B2,23,0.016700947657227516,2.435939073562622,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,LLB+RLB,bout,B2,24,0.014302145689725876,1.932159423828125,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,LLC,continuous,B2,25,0.007968246005475521,0.6019577980041504,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,LLC+RLC,continuous,B2,26,0.003606573212891817,-0.31405043601989746,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,RLC,continuous,B2,28,0.0046849180944263935,-0.08758388459682465,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,LLB,bout,B2,30,0.012622806243598461,1.579476237297058,57,57,2.0
Matilde,L395_f11,tac3b,13698,4,513,L395_f11|tac3b|13698,RLB,bout,B2,31,0.011976461857557297,1.4437352418899536,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,RLC,continuous,B1,1,0.0071214050985872746,0.7290582060813904,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,LLC,continuous,B1,2,0.0066321115009486675,0.5896921157836914,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,RLB,bout,B1,3,0.004935721401125193,0.106507308781147,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,LLB,bout,B1,4,0.004993136040866375,0.12286049872636795,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,LLB+RLB,bout,B1,6,0.005115475505590439,0.15770679712295532,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,LLC+RLC,continuous,B1,7,0.004287295509129763,-0.07818473130464554,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,RLC,continuous,B1,9,0.005380122922360897,0.23308655619621277,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,LLB,bout,B1,10,0.0035442246589809656,-0.2898346781730652,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,LLB+RLB,bout,B1,11,0.0056386673822999,0.3067280054092407,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,RLB,bout,B1,12,0.005258806049823761,0.19853177666664124,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,LLC,continuous,B1,13,0.00431164400652051,-0.07124971598386765,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,LLC+RLC,continuous,B1,14,0.004414353985339403,-0.041994597762823105,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,LLC+RLC,continuous,B2,16,0.004557597916573286,-0.0011942428536713123,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,LLB,bout,B2,17,0.004100895952433348,-0.13127724826335907,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,RLC,continuous,B2,20,0.003744016634300351,-0.232927605509758,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,LLC,continuous,B2,21,0.004162075463682413,-0.1138513833284378,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,RLB,bout,B2,22,0.004828100558370352,0.0758533626794815,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,LLB+RLB,bout,B2,23,0.0045807817950844765,0.00540919229388237,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,LLB+RLB,bout,B2,24,0.004039165563881397,-0.14885996282100677,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,LLC,continuous,B2,25,0.004635401535779238,0.020966587588191032,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,LLC+RLC,continuous,B2,26,0.003710756078362465,-0.24240128695964813,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,RLC,continuous,B2,28,0.004174273926764727,-0.11037683486938477,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,LLB,bout,B2,30,0.002223439048975706,-0.6660356521606445,57,57,2.0
Matilde,L395_f11,tac3b,14507,3,478,L395_f11|tac3b|14507,RLB,bout,B2,31,0.0037441719323396683,-0.23288343846797943,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,RLC,continuous,B1,1,0.0091020492836833,1.749163031578064,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,LLC,continuous,B1,2,0.006524903699755669,0.8940055966377258,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,RLB,bout,B1,3,0.0051148622296750546,0.4261207580566406,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,LLB,bout,B1,4,0.004520012065768242,0.22873516380786896,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,LLB+RLB,bout,B1,6,0.00422295555472374,0.13016490638256073,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,LLC+RLC,continuous,B1,7,0.0041467794217169285,0.10488787293434143,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,RLC,continuous,B1,9,0.004750583320856094,0.3052441477775574,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,LLB,bout,B1,10,0.0034255271311849356,-0.1344405710697174,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,LLB+RLB,bout,B1,11,0.004839643370360136,0.334796667098999,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,RLB,bout,B1,12,0.004363409709185362,0.17677098512649536,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,LLC,continuous,B1,13,0.004641327541321516,0.2689908444881439,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,LLC+RLC,continuous,B1,14,0.0032008548732846975,-0.2089920938014984,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,LLC+RLC,continuous,B2,16,0.003570116823539138,-0.08646220713853836,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,LLB,bout,B2,17,0.0020103836432099342,-0.6040184497833252,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,RLC,continuous,B2,20,0.0034983118530362844,-0.1102888360619545,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,LLC,continuous,B2,21,0.003272984642535448,-0.18505774438381195,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,RLB,bout,B2,22,0.003173637203872204,-0.21802347898483276,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,LLB+RLB,bout,B2,23,0.003310697851702571,-0.17254365980625153,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,LLB+RLB,bout,B2,24,0.00300808297470212,-0.272958368062973,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,LLC,continuous,B2,25,0.0029351399280130863,-0.29716256260871887,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,LLC+RLC,continuous,B2,26,0.0034847178030759096,-0.11479971557855606,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,RLC,continuous,B2,28,0.00321967457421124,-0.20274744927883148,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,LLB,bout,B2,30,0.0018639012705534697,-0.6526247262954712,57,57,2.0
Matilde,L395_f11,tac3b,15085,3,489,L395_f11|tac3b|15085,RLB,bout,B2,31,0.003118978813290596,-0.23616059124469757,57,57,2.0
Matilde,L396_f01,pth2,16103,2,257,L396_f01|pth2|16103,LLB+RLB,bout,B1,0,0.01399396825581789,2.6715962886810303,57,57,2.0
Matilde,L396_f01,pth2,16103,2,257,L396_f01|pth2|16103,LLC,continuous,B1,2,0.005588109139353037,0.38756805658340454,57,57,2.0
Matilde,L396_f01,pth2,16103,2,257,L396_f01|pth2|16103,RLC,continuous,B1,3,0.0039817169308662415,-0.04891860857605934,57,57,2.0
Matilde,L396_f01,pth2,16103,2,257,L396_f01|pth2|16103,LLC+RLC,continuous,B1,5,0.0047813039273023605,0.16834411025047302,57,57,2.0
Matilde,L396_f01,pth2,16103,2,257,L396_f01|pth2|16103,RLB,bout,B1,6,0.004091465380042791,-0.019097955897450447,57,57,2.0
Matilde,L396_f01,pth2,16103,2,257,L396_f01|pth2|16103,LLB,bout,B1,7,0.007453740108758211,0.8944945335388184,57,57,2.0
Matilde,L396_f01,pth2,16103,2,257,L396_f01|pth2|16103,LLB+RLB,bout,B1,9,0.010320543311536312,1.673458218574524,57,57,2.0
Matilde,L396_f01,pth2,16103,2,257,L396_f01|pth2|16103,LLC+RLC,continuous,B1,11,0.004028369206935167,-0.0362422876060009,57,57,2.0
Matilde,L396_f01,pth2,16103,2,257,L396_f01|pth2|16103,RLC,continuous,B1,12,0.005187016446143389,0.2785835862159729,57,57,2.0
Matilde,L396_f01,pth2,16103,2,257,L396_f01|pth2|16103,LLB,bout,B1,13,0.004040241707116365,-0.0330163836479187,57,57,2.0
Matilde,L396_f01,pth2,16103,2,257,L396_f01|pth2|16103,RLB,bout,B1,14,0.0026733253616839647,-0.40443289279937744,57,57,2.0
